location_id,name,description,address1,address2,city_village,state_province,postal_code,country,latitude,longitude,creator,date_created,county_district,neighborhood_cell,region,subregion,township_division,retired,retired_by,date_retired,retire_reason,location_type_id,parent_location,uuid
665,"Thondwe Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba206e74-8d80-11d8-abbb-0024217bb78e
666,"Thonje Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba206f6e-8d80-11d8-abbb-0024217bb78e
667,"Thuchila Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba20705e-8d80-11d8-abbb-0024217bb78e
668,"Thunduwike Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207522-8d80-11d8-abbb-0024217bb78e
669,"Thyolo District Health Office","District Health Office , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207612-8d80-11d8-abbb-0024217bb78e
670,"Thyolo District Hospital","District Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207702-8d80-11d8-abbb-0024217bb78e
671,"Thyolo Health Area","Health Area , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2077fc-8d80-11d8-abbb-0024217bb78e
672,"Thyolo Health District","Health District , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2078f6-8d80-11d8-abbb-0024217bb78e
673,"Trinity - Fatima Hospital","Hospital , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2079f0-8d80-11d8-abbb-0024217bb78e
674,"Tsangano Dispensary","Dispensary , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207ae0-8d80-11d8-abbb-0024217bb78e
675,"Tsoyo Maternity","Maternity , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207bda-8d80-11d8-abbb-0024217bb78e
676,"Tulonkhondo Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207cd4-8d80-11d8-abbb-0024217bb78e
677,"Ukwe Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207dc4-8d80-11d8-abbb-0024217bb78e
678,"Ulongwe Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207ebe-8d80-11d8-abbb-0024217bb78e
679,"Usisya Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba207fcc-8d80-11d8-abbb-0024217bb78e
680,"Utale 1 Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2080bc-8d80-11d8-abbb-0024217bb78e
681,"Utale 2 Health Centre","Health Centre , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2081a2-8d80-11d8-abbb-0024217bb78e
682,"Vibangalala Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208288-8d80-11d8-abbb-0024217bb78e
683,"Wenya Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208378-8d80-11d8-abbb-0024217bb78e
684,"Wiliro Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba20845e-8d80-11d8-abbb-0024217bb78e
685,"Wimbe Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208544-8d80-11d8-abbb-0024217bb78e
686,"Zingwangwa Urban Health Centre","Health Centre , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208634-8d80-11d8-abbb-0024217bb78e
687,"Zoa Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208846-8d80-11d8-abbb-0024217bb78e
688,"Zoa Maternity","Maternity , Private Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208936-8d80-11d8-abbb-0024217bb78e
689,"Zomba Central Hospital","Central Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208a26-8d80-11d8-abbb-0024217bb78e
690,"Zomba District Health Office","District Health Office , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208b20-8d80-11d8-abbb-0024217bb78e
691,"Zomba Forestry Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208c1a-8d80-11d8-abbb-0024217bb78e
692,"Zomba Health Area","Health Area , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208d14-8d80-11d8-abbb-0024217bb78e
693,"Zomba Health District","Health District , Public Administrative Unit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208e04-8d80-11d8-abbb-0024217bb78e
694,"Zomba Mental Hospital","Mental Hospital , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208efe-8d80-11d8-abbb-0024217bb78e
695,"Zomba Prison Dispensary","Dispensary , Public Health Facility",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba208ff8-8d80-11d8-abbb-0024217bb78e
696,"Kamuzu Central Hospital","Government Hospital (arv code:KCH)",,,City,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2090f2-8d80-11d8-abbb-0024217bb78e
697,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2091ec-8d80-11d8-abbb-0024217bb78e
698,"Moyo Clinic",,,,Lilongwe,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2092e6-8d80-11d8-abbb-0024217bb78e
699,"Dalitso Clinic",,,,Lilongwe,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2093e0-8d80-11d8-abbb-0024217bb78e
700,"Martin Preuss Centre","arv code:MPC",,,Lilongwe,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2094d0-8d80-11d8-abbb-0024217bb78e
701,Lighthouse,"arv code:LLH",,,Lilongwe,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2095ca-8d80-11d8-abbb-0024217bb78e
702,"Lighthouse HTC","Health Centre",,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2096c4-8d80-11d8-abbb-0024217bb78e
703,"Partners in Hope",,,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2097be-8d80-11d8-abbb-0024217bb78e
704,"MACRO Blantyre","Malawi AIDS Counselling & Resource Organisation",,,Blantyre,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2098b8-8d80-11d8-abbb-0024217bb78e
705,Lepra,"Voluntary Counseling and Testing",,,,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2099a8-8d80-11d8-abbb-0024217bb78e
706,"Adventist Hospital",BAH,,,Blantyre,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba209aa2-8d80-11d8-abbb-0024217bb78e
707,Tiyanjane,,,,,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba209b9c-8d80-11d8-abbb-0024217bb78e
708,Napham,,,,,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba209c96-8d80-11d8-abbb-0024217bb78e
709,Mwaiwathu,,,,,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba209d90-8d80-11d8-abbb-0024217bb78e
710,"John Hopkins",,,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2120f8-8d80-11d8-abbb-0024217bb78e
711,"College of Medicine",,,,,NULL,,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba212206-8d80-11d8-abbb-0024217bb78e
712,"UNC Project Bwaila Hospital","University of North Carolina Project",,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba212300-8d80-11d8-abbb-0024217bb78e
713,"UNC Project Tidziwe Centre","University of North Carolina",,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2123fa-8d80-11d8-abbb-0024217bb78e
714,"UNC Project Area 18 Health Centre","UNC at Area 18 Health Centre",,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2124f4-8d80-11d8-abbb-0024217bb78e
715,"UNC Project Area 25 Health Centre","UNC at Area 25 Health Centre",,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2125ee-8d80-11d8-abbb-0024217bb78e
716,"UNC Project Kawale Health Centre","UNC at Kawale Health Centre",,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2126e8-8d80-11d8-abbb-0024217bb78e
717,"MACRO Mzuzu","Malawi AIDS Counselling & Resource Organisation",,,Mzuzu,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2127e2-8d80-11d8-abbb-0024217bb78e
718,"MACRO Lilongwe","Malawi AIDS Counselling & Resource Organisation",,,Lilongwe,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2128dc-8d80-11d8-abbb-0024217bb78e
719,"XYZ Hospital","arv code:XYZ",,,,NULL,,,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2129d6-8d80-11d8-abbb-0024217bb78e
720,"SOS Clinic",NULL,NULL,NULL,Lilongwe,NULL,NULL,Malawi,NULL,NULL,1,"2011-07-25 14:16:52",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba212ac6-8d80-11d8-abbb-0024217bb78e
721,Registration,"Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba212bc0-8d80-11d8-abbb-0024217bb78e
722,Vitals,"Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba212cba-8d80-11d8-abbb-0024217bb78e
723,Outpatient,"Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba212db4-8d80-11d8-abbb-0024217bb78e
724,"HIV Reception","Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba212ea4-8d80-11d8-abbb-0024217bb78e
725,"HIV Clinician Station","Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba212f9e-8d80-11d8-abbb-0024217bb78e
726,"HIV Nurse Station","Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213098-8d80-11d8-abbb-0024217bb78e
727,"Chronic Cough","Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213192-8d80-11d8-abbb-0024217bb78e
728,"TB Reception","Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213282-8d80-11d8-abbb-0024217bb78e
729,"TB Sputum Submission Station","Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 14:22:18",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba21337c-8d80-11d8-abbb-0024217bb78e
730,Retrospective,"Workstation Location",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,"2011-07-25 15:03:47",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213b1a-8d80-11d8-abbb-0024217bb78e
731,"TB Clinician Station","Workstation Location",,,,,,,,,1,"2011-08-02 16:16:42",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213c14-8d80-11d8-abbb-0024217bb78e
732,"TB Registration","Workstation Location",,,,,,,,,1,"2011-08-02 16:17:21",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213d04-8d80-11d8-abbb-0024217bb78e
733,"TB Followup Room","Workstation Location",,,,,,,,,1,"2011-08-02 16:18:05",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213e08-8d80-11d8-abbb-0024217bb78e
734,Pharmacy,"Workstation Location",,,,,,,,,1,"2011-08-02 16:18:24",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213f02-8d80-11d8-abbb-0024217bb78e
735,"Baylor Children's Centre","Health Centre, Private Health Facility",Lilongwe,,,,,,,,1,"2011-09-15 11:46:57",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba213ffc-8d80-11d8-abbb-0024217bb78e
736,"Dae-Yang Hospital","Hospital, Private Hospital",Lilongwe,,,,,,,,1,"2011-09-15 12:03:09",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2140f6-8d80-11d8-abbb-0024217bb78e
737,"TB HTC","workstation location",,,,,,,,,1,"2011-09-22 10:53:06",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2141e6-8d80-11d8-abbb-0024217bb78e
738,"Ward 4B",Ward,,,,,,,,,1,"2011-12-08 16:34:49",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2142e0-8d80-11d8-abbb-0024217bb78e
739,"Ward 3A",Ward,,,,,,,,,1,"2011-12-08 16:35:12",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2143da-8d80-11d8-abbb-0024217bb78e
740,"Gynaecology Ward",Ward,,,,,,,,,1,"2011-12-08 16:35:57",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2144ca-8d80-11d8-abbb-0024217bb78e
741,"Ward 5A",Ward,,,,,,,,,1,"2011-12-08 16:36:16",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2145c4-8d80-11d8-abbb-0024217bb78e
742,"Ward 5B",Ward,,,,,,,,,1,"2011-12-08 16:36:29",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2146be-8d80-11d8-abbb-0024217bb78e
743,"Ward 6A",Ward,,,,,,,,,1,"2011-12-08 16:36:42",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2147ae-8d80-11d8-abbb-0024217bb78e
744,Burns,Ward,,,,,,,,,1,"2011-12-08 16:36:56",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2148a8-8d80-11d8-abbb-0024217bb78e
745,"Ante-natal Ward",Ward,,,,,,,,,1,"2011-12-08 16:37:22",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2149a2-8d80-11d8-abbb-0024217bb78e
746,"Labour Ward",Ward,,,,,,,,,1,"2011-12-08 16:37:39",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba214a9c-8d80-11d8-abbb-0024217bb78e
747,"Post-natal Ward",Ward,,,,,,,,,1,"2011-12-08 16:37:57",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba214b96-8d80-11d8-abbb-0024217bb78e
748,"Post-natal Ward (Low Risk)",Ward,,,,,,,,,1,"2011-12-08 16:38:33",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba214c86-8d80-11d8-abbb-0024217bb78e
749,"Post-natal Ward (High Risk)",Ward,,,,,,,,,1,"2011-12-08 16:39:07",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba214d80-8d80-11d8-abbb-0024217bb78e
750,"Moyo Ward",Ward,,,,,,,,,1,"2011-12-08 16:39:31",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba214e70-8d80-11d8-abbb-0024217bb78e
751,"Peadiatrics Nursery Ward",Ward,,,,,,,,,1,"2011-12-08 16:39:54",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba214f6a-8d80-11d8-abbb-0024217bb78e
752,"Paeiatrics Special Care Ward",Ward,,,,,,,,,1,"2011-12-08 16:40:16",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba21505a-8d80-11d8-abbb-0024217bb78e
753,"Paediatrics Surgical Ward",Ward,,,,,,,,,1,"2011-12-08 16:41:01",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215154-8d80-11d8-abbb-0024217bb78e
754,"Oncology Ward",Ward,,,,,,,,,1,"2011-12-08 16:41:15",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215258-8d80-11d8-abbb-0024217bb78e
755,"Malaria Research Ward",Ward,,,,,,,,,1,"2011-12-08 16:41:39",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215348-8d80-11d8-abbb-0024217bb78e
756,"Ligowe Health Centre","Health Centre , Public Health Facility",,,,,,,,,1,"2012-02-22 17:36:13",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215442-8d80-11d8-abbb-0024217bb78e
757,"Midzemba Health Centre","Health Centre , Public Health Facility",,,,,,,,,1,"2012-02-22 17:37:19",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba21553c-8d80-11d8-abbb-0024217bb78e
758,"Shortstay Ward",Ward,,,,,,,,,1,"2012-09-07 18:27:04",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215668-8d80-11d8-abbb-0024217bb78e
759,"Ward 4A",Ward,,,,,,,,,1,"2012-09-20 08:24:25",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215816-8d80-11d8-abbb-0024217bb78e
760,"Ward 3B",Ward,,,,,,,,,1,"2012-09-20 08:24:48",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215910-8d80-11d8-abbb-0024217bb78e
761,"Ward 1A",Ward,,,,,,,,,1,"2012-09-20 08:26:28",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215a14-8d80-11d8-abbb-0024217bb78e
762,"Ward 2A","Ward ",,,,,,,,,1,"2012-09-20 08:27:02",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215b04-8d80-11d8-abbb-0024217bb78e
763,"Ward 2B",Ward,,,,,,,,,1,"2012-09-20 08:27:23",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215bfe-8d80-11d8-abbb-0024217bb78e
764,"ART clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:36:41",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215cf8-8d80-11d8-abbb-0024217bb78e
765,"STI clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:37:49",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215df2-8d80-11d8-abbb-0024217bb78e
766,"Dermatology clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:38:36",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215ee2-8d80-11d8-abbb-0024217bb78e
767,"Dental clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:39:19",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba215fdc-8d80-11d8-abbb-0024217bb78e
768,"Opthalmology clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:43:50",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba2160d6-8d80-11d8-abbb-0024217bb78e
769,"Surgical clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:51:26",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba216914-8d80-11d8-abbb-0024217bb78e
770,"ENT clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:52:29",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba216a0e-8d80-11d8-abbb-0024217bb78e
771,"Orthopedic clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:53:12",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba216afe-8d80-11d8-abbb-0024217bb78e
772,"Breast clinic","specialist clinic",,,,,,,,,1,"2012-09-20 08:53:45",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba216bf8-8d80-11d8-abbb-0024217bb78e
773,"Chest clinic","Specialist clinic",,,,,,,,,1,"2012-09-20 08:57:05",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba216cf2-8d80-11d8-abbb-0024217bb78e
774,"Diabetic clinic","Specialists clinic",,,,,,,,,1,"2012-09-21 08:52:28",NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,ba216dec-8d80-11d8-abbb-0024217bb78e
